0 -456.14054697834155 0.0 572.9456796159434, 1 -530.2829615272528 136.50160489561358 557.0576804019677, 2 -827.910259713897 94.8580394608274 386.5989703228905, 3 -787.6994225449661 120.25633848583567 6.99365642596274, 6 -385.86418778959427 -136.5006625093396 588.6216443394663, 7 -349.7679130343452 -130.7344015374648 198.02778274038474, 8 -2.644392984635279 -11.696408516218781 68.43678174460285, 12 -491.8636436793946 -14.591678996852018 883.3483067999042, 13 -594.3609979000937 -1.25352402114315 1109.398775851962, 14 -667.8486446041039 3.203248971229602 1183.2619495286356, 15 -697.4110000487312 10.059077492918549 1319.746105596384, 17 -644.8780378037246 -151.49677254966093 1062.6332016458086, 18 -715.0153732458135 -322.014303654822 958.9983927605589, 19 -949.7172202737298 -286.65533377212734 1011.8003361298104, 25 -497.69237396893703 134.44789163628576 1045.3528345041336, 26 -425.4382062814784 261.52089305793805 907.4997540705613, 27 -663.459983468527 282.7748436594243 974.6030151202261, 
0 -443.99376607818533 0.0 575.3745738288521, 1 -530.6400916039003 135.00887352990304 562.8266444746168, 2 -799.9505540207927 78.78567270944993 362.45811364855297, 3 -791.8774788961812 105.15949881361519 8.992079445238119, 6 -362.0269839617599 -135.00801378688433 587.9159059706826, 7 -302.4513615657218 -118.55470636062101 237.66918564491834, 8 22.624119655502266 20.200715921359063 66.40697033087997, 12 -491.00890235088605 -18.712317687438606 881.1818969344761, 13 -587.5554655324157 -15.182292107528184 1108.8432402030376, 14 -660.874030147769 -17.620790566938286 1181.6464964932152, 15 -682.6755623391778 -12.062994288545129 1314.6838380756722, 17 -602.3289732899374 -157.9018616964883 1062.3428973171874, 18 -724.6564349638521 -276.8346576373896 958.9615561328735, 19 -842.8341152474264 -219.03314051846917 1012.8753070193818, 25 -489.8450707994613 118.9170442004674 1077.3553476013208, 26 -396.1207478774646 231.01159335451138 867.805290185036, 27 -657.1248595649225 236.90207577231942 960.9973011388462, 
0 -441.53100023532994 0.0 590.5588852703893, 1 -531.2496536921559 133.91009143789535 562.4451954983306, 2 -786.7193439005817 70.00872443865359 356.4903231188832, 3 -789.3941575701302 85.54968098864344 5.9173339439934125, 6 -356.6673176933746 -133.90931862074186 617.6181007516009, 7 -261.28901672984233 -97.5338491164257 281.870059510224, 8 42.08523411797961 39.418763246318576 60.963031121243375, 12 -480.76061462790557 -20.77004675952187 882.9177902221387, 13 -567.8357345129378 -14.879921216062314 1114.563643108976, 14 -632.5017324271467 -17.73280648661853 1191.5861266065735, 15 -640.8041798583992 -14.751667167535253 1321.9517453201265, 17 -603.44709744805 -153.9576035908564 1074.8293460698364, 18 -699.8032177734235 -256.93871507219 953.041502574833, 19 -778.098010488102 -190.80050547051988 1007.3290349025497, 25 -490.3247702407168 117.79425727500771 1090.3845865507546, 26 -390.3540369044024 230.83094930635033 867.7004936249655, 27 -660.0251398717794 249.58957115825478 961.071511047244, 
0 -422.9403485077807 0.0 602.9086554525422, 1 -524.5777500359366 128.63480328569239 575.6397092459943, 2 -773.5336121280936 65.36941446608267 356.2831147404222, 3 -788.0645487078834 74.28422321685716 1.1990044723054325, 6 -326.78885199753114 -128.63404985482404 629.1622047739163, 7 -213.72608685410287 -71.65457894794193 326.4750383287761, 8 80.28751670377574 49.59522108700966 57.94411429603099, 12 -454.4852399534784 -25.935685095573298 905.1154570441747, 13 -528.384112405358 -19.411506997241048 1140.739424174284, 14 -589.8866736627041 -15.486944453854033 1221.6773114406683, 15 -595.7954908255796 -14.075493665133619 1351.0784971216733, 17 -591.8542123603643 -154.98273236529906 1087.0209715499277, 18 -647.0944970878072 -257.44897087656125 953.048235569641, 19 -779.004117227749 -189.78062219596904 1019.2794118050294, 25 -430.8799161178211 107.56325620620427 1109.726996222983, 26 -263.24255376507034 225.28568494186112 874.1386793687617, 27 -504.0785580718372 285.1834473730036 954.1573005410334, 
0 -404.3089112194981 0.0 602.760872195508, 1 -509.97076689387 112.17173300313257 576.8384442774238, 2 -742.495831120678 67.19041987308702 349.20711516118445, 3 -789.1320096300041 76.3048241511622 -0.007437098658215291, 6 -303.7930313660609 -112.17111881558024 627.7913726011191, 7 -165.29706284434985 -47.61011705038841 347.4282852660566, 8 93.25188917505193 47.6349056727573 51.361195335469915, 12 -424.5692392892777 -30.46641687273935 918.4661538439375, 13 -467.4382412147634 -24.07133408338376 1161.4110254819661, 14 -514.5434073881879 -8.154893052105194 1245.1944598121863, 15 -508.4561296635086 -9.887318980446729 1371.264342306541, 17 -575.6970317476498 -143.54037995003986 1112.0361018301123, 18 -635.8991835007198 -219.84606185855893 989.0125949182932, 19 -793.1424398733933 -123.66348240371336 1082.0585902999328, 25 -332.22075347647564 86.54826477020978 1115.193439625485, 26 -261.7130019214088 197.44812156071657 874.5456688593308, 27 -502.2907621641041 266.6443223622242 947.5478635996386, 
0 -369.6950982452047 0.0 624.7399353723544, 1 -475.40981215239134 93.70126096885788 617.2866242594423, 2 -727.2385356182766 53.81661283598456 350.86122039388556, 3 -788.684320132272 72.02883476561738 0.5282201721439606, 6 -268.4234086960035 -93.70069828291291 632.1945635184469, 7 -121.2606913751065 -54.20369958922835 360.34324594310476, 8 175.53262473006825 26.184669552922287 36.58962026194877, 12 -366.70259345980577 -26.75082555447453 931.7153806271332, 13 -395.83224461001197 -18.451440798256144 1173.249164901863, 14 -432.1627658320405 1.9800686649084902 1258.8984525652263, 15 -426.20752752877536 -0.6685769884313242 1381.3951158359546, 17 -523.9509992562962 -122.07169709124733 1125.2866323556088, 18 -639.5693700492643 -199.8606688878021 1205.563550107168, 19 -738.8150959944476 -185.16294734097073 1079.9365753590127, 25 -260.22831353383674 68.29783767635368 1120.8851146762681, 26 -167.11963274019266 155.64634104414858 875.2831196297109, 27 -237.8707592839309 243.44065829759268 947.5311795214188, 
0 -332.06876493043023 0.0 627.6693742849179, 1 -437.45564858989275 96.00284328871865 623.2283217699484, 2 -690.2422300730838 57.803069791679505 349.9528966377046, 3 -790.208556598014 77.66812343783619 -1.2955178191032246, 6 -231.24846800105593 -96.00228774273873 632.2583011211398, 7 -83.9167710162945 -52.04118942294395 359.7771051264966, 8 226.671301640803 23.529964871884744 36.48062913141678, 12 -311.2066576935759 -29.05753167598533 936.1632339333646, 13 -323.1338049898452 -23.61639836592971 1179.9532323915291, 14 -359.7473712583036 -6.415834846588503 1262.6735062923512, 15 -346.13180837538135 -8.922014960823038 1382.932640952858, 17 -462.4912042474236 -127.92492592826552 1155.5866254417294, 18 -642.123155646901 -186.77259869296827 1206.6072351639523, 19 -754.7682114622844 -104.92035480519687 1274.127137858108, 25 -176.6080927605091 64.06934007673894 1120.9523373860798, 26 -107.86547310535997 155.50645247196252 875.2477524946984, 27 -230.8610849125899 235.7366705982041 947.5269294233433, 
0 -300.3860518324703 0.0 636.8674501105827, 1 -403.3450586998184 80.65218057151968 637.156691338011, 2 -669.480769270695 47.69705476110801 351.08723553577045, 3 -791.1777952442523 80.59687151915901 10.276660726181262, 6 -201.25752656917655 -80.65171284217564 636.834544493509, 7 -46.4644722376599 -50.63728849285993 365.2755510174462, 8 232.7821437674061 15.005007759863815 12.782122622547945, 12 -277.01291733836024 -26.573412115707306 951.7586633855058, 13 -284.6341903756702 -26.778492766643666 1192.747341224751, 14 -309.03437011856647 -7.540462209205767 1277.3508576265936, 15 -293.86640680889536 -11.439884134221293 1396.386217787092, 17 -426.97746180020033 -116.68847104108917 1156.4053401743988, 18 -584.3060753883582 -173.42111539055418 1256.161172645091, 19 -754.0958887257192 -110.65762606539204 1279.8796353612565, 25 -150.02490978924587 44.725391634008346 1120.4980138752962, 26 -54.96018645500324 118.99448881655229 875.8136091596313, 27 -96.13108051899395 209.98731120156387 940.8615593775776, 
0 -262.4918451806824 0.0 643.0325221869875, 1 -371.20888877184194 80.52677000918746 643.4093223071457, 2 -631.5611410847708 48.47731033976589 350.6674280535475, 3 -791.523389576417 80.76110575780774 16.13588904277958, 6 -157.85718550337577 -80.52625727037915 642.9098411143118, 7 -15.069310893321047 -52.09775437370483 365.2618733943809, 8 239.08017875610003 8.764395321112318 7.230423714036533, 12 -224.36094659671778 -27.345230419864528 950.6864982424993, 13 -226.45544913142078 -26.28509729714385 1192.421954987982, 14 -251.76857352911097 -4.744502273425162 1276.3038794075396, 15 -236.77822145663907 -8.449546439038233 1395.6389941728346, 17 -383.92904525496084 -117.75939112408078 1156.4619261676394, 18 -554.2581185227215 -175.62871278665068 1262.6155790012767, 19 -756.5212191841889 -100.26452788478332 1293.4001270986778, 25 -86.0244827809388 46.25814483814738 1126.8822785929879, 26 -55.02701410451826 121.76658352888796 875.7304764544, 27 -62.905027000393176 210.80322432809226 947.5109900570956, 
0 -217.98187086532434 0.0 662.0211089835353, 1 -324.232816258438 60.12928526019358 657.9093038463068, 2 -584.6613846092662 36.312073211737 352.439097647081, 3 -785.3383158465991 80.79762648373992 29.023895207598457, 6 -114.78096823528837 -60.12893665881593 666.1367325854687, 7 16.15731391099969 -43.73783085520844 363.98598469261174, 8 245.41646503260674 11.458189153268108 6.39517429189732, 12 -202.43563454325925 -27.24430007615198 959.4177583773819, 13 -202.38111301384612 -38.64055614152852 1196.712661886643, 14 -216.46299765595435 -17.455147287600653 1280.4231693571014, 15 -201.72664374124628 -24.29055675151365 1394.153977614476, 17 -336.2700867255059 -101.61430772946923 1157.3877929358805, 18 -596.5175045263994 -96.35634868732438 1269.2817723962703, 19 -587.6803930595461 -30.55211095206201 1287.0488288349723, 25 -59.89579571860782 11.381840654004776 1131.945114735046, 26 -15.620291162874468 68.14700228538226 889.4530868883203, 27 -9.358001897214344 141.40248678566064 973.8320985429297, 
0 -170.62362920470775 0.0 665.5044486975162, 1 -270.9938210551437 29.823046997949714 666.6755349258698, 2 -531.757666466076 25.103147657369476 360.6709650025821, 3 -764.3436317131046 73.85327423043697 37.37746189928282, 6 -71.72020772998818 -29.822872531281135 664.3814369487197, 7 41.37387135058731 -23.505631228668733 361.40566580743575, 8 257.9331906614579 12.687320077380576 0.007437098658215291, 12 -160.85529061301662 -26.712687568576037 972.02682967505, 13 -165.43926489111283 -41.13254896527535 1209.5172665716293, 14 -160.44245040598875 -19.3673820257937 1298.25993811082, 15 -150.3526824544876 -31.00335965921868 1411.1527602849465, 17 -307.79159920713244 -68.96135173363321 1159.088816447499, 18 -431.3021452604288 -22.938984845634792 1275.2311330911616, 19 -398.7380187944262 31.96036008563088 1305.133865889993, 25 -59.41345246511426 -18.94001776102273 1142.923536077185, 26 -15.437768281498744 22.61341034797798 902.801281930506, 27 -9.279204031690371 108.57577795752835 973.5824450119516, 
0 -126.42015951028046 0.0 684.1507415557171, 1 -226.48774386266123 28.996492394487312 691.873889180346, 2 -481.6684808190486 29.23306450708435 385.15929051803244, 3 -739.616648962396 76.51157016251187 42.814936642623934, 6 -27.779748395687133 -28.996318893993287 676.565881104106, 7 72.99715874728507 -18.90816073431803 360.51212604110674, 8 258.86987873744965 23.432744811051492 -9.431945178345927, 12 -105.30804915222473 -31.791252904666862 978.2377264793325, 13 -121.28364307349786 -57.992999754377706 1213.7916251414977, 14 -106.37339175159414 -39.84826395020055 1301.8376552990253, 15 -93.46608501976326 -55.998123725231615 1413.156894684279, 17 -263.4178187393707 -81.62000212440579 1158.5519805229117, 18 -430.31241674924973 -34.938025662176216 1060.4687392655296, 19 -398.6737527433685 28.39193238944336 1075.192591850885, 25 -59.23023378058904 -34.09008930423637 1167.5900598516675, 26 29.32950852181991 36.5821300555414 1088.1719959453942, 27 3.814593028091944 106.2302865428766 1181.6716698739206, 
0 -104.10748532420425 0.0 700.0800672436108, 1 -202.14928396692784 60.26080784095048 702.7707757476816, 2 -457.539826683399 43.25497918570275 396.31882378972284, 3 -696.4521790811216 90.83296605841622 40.02281857595301, 6 -8.929328504675656 -60.26050109150851 697.5783674421483, 7 85.2655015823032 -37.29060209462243 369.44174888185523, 8 258.55902783911847 19.760438601103488 -8.167066686712701, 12 -65.44845285485775 -28.98027948712484 978.0816952327857, 13 -68.02937781067581 -55.40236238516859 1212.3916150222349, 14 -63.98802494631914 -47.27397708032437 1300.529326399185, 15 -38.88318429468927 -61.414900711035656 1412.1711703563315, 17 -193.81925825125262 -108.2528999805299 1157.006778650853, 18 -404.8468238889137 -93.29172589527847 1052.4593493856642, 19 -260.4367732792953 -31.152306008617117 1073.2026826594758, 25 -59.70568802981442 -0.5988905838813139 1181.7444394904435, 26 29.692802763245922 88.27460096846184 1089.9555323588368, 27 3.8408855804976603 136.24560389506598 1183.5026390979713, 
0 -72.40076852380382 0.0 706.9978233360066, 1 -171.65870125420867 97.70004503902587 707.712075807937, 2 -430.98765000928444 38.081490522652075 403.85363903332257, 3 -645.8330460969173 102.91707453167172 38.2640703135869, 6 22.208348202611955 -97.69953205082564 706.5941242005533, 7 97.45537354563919 -51.75592843181917 372.2614007548109, 8 261.50068268160373 68.5086888211124 -18.798209138130574, 12 -34.74846780859573 -7.993003905414149 1020.9959804059594, 13 -16.42284324923903 -19.33892128589831 1255.7799754718083, 14 -37.31512805561072 -67.73587643151298 1334.5389276284695, 15 -24.80692989744287 -83.09093181407758 1457.0570714443102, 17 83.82301386216722 -113.71311531295657 1181.2698211411366, 18 203.98214622424234 -274.59979034749824 1012.0324452039146, 19 209.31633254385406 -382.80978152580974 1061.9173102364223, 25 -48.017744185005874 87.19642397439006 1232.3085306483315, 26 -22.71589800452665 183.39335987831976 1232.2405494021518, 27 3.8953258949359633 197.98325670774 1187.1281765807526, 
0 -59.576819789034474 0.0 710.8831427868329, 1 -157.4607789540974 73.14417429726902 709.9176547624929, 2 -415.6771562390417 15.809408099043182 407.92945882383685, 3 -585.5008513247361 91.23024612522022 42.05028333162704, 6 34.8307348107167 -73.14374105317668 711.9677253348797, 7 128.749655289499 -37.51965443893387 371.1674615830543, 8 262.54962438135925 86.16578111690424 -21.892470383273917, 12 7.319938456282621 -9.296886467509566 1027.7094692121534, 13 30.43846125795865 -23.94337679225147 1262.571057883324, 14 21.1281897950879 -78.36098370068592 1341.62154911433, 15 25.95948286363262 -91.7530877511823 1467.9185370479765, 17 133.67932020141276 -90.86968161925469 1183.2122600417051, 18 218.17671437420282 -233.97583595990062 1013.454212130378, 19 244.4821328555081 -370.3501236083056 1057.0497888410396, 25 -47.55907472560123 50.448068723521004 1230.2974945123192, 26 48.97871597642528 88.10148492718551 1207.067743276266, 27 101.73108065978582 121.50734027365766 1183.0226721923148, 
0 -24.894241985155823 0.0 714.1597614272189, 1 -124.43840489297202 51.0255131040089 717.6950920901464, 2 -376.11176639115723 1.8547632012303978 410.27384219511623, 3 -532.978371942977 88.0774678229503 43.20813669798986, 6 72.15026984820102 -51.025157231033276 710.7876699150656, 7 135.7956569861111 -20.619953300692956 369.04655051121233, 8 262.85237970935566 94.17595247919115 -23.242108245263353, 12 30.85764573935314 -8.504903480373436 1033.0838423436883, 13 41.14580144442581 -27.51752908569837 1268.4155776198372, 14 39.639114369426004 -84.58817951131083 1345.5323192257501, 15 35.26509781118834 -93.51805520134035 1476.0077122490093, 17 158.92680853907947 -72.10030530148482 1190.4008298712126, 18 274.8296470912644 -187.53109397470942 1014.2584304054336, 19 248.28334891363752 -311.82553637711203 1064.7315020275798, 25 -47.22915726547333 24.631494907269698 1228.31880688458, 26 125.41822989142116 53.200924188212824 1127.913066001437, 27 101.60325011005513 118.6631462574484 1182.7236604086345, 
0 -8.873304085382353 0.0 714.477523952675, 1 -105.3468820355057 61.42481431133562 717.412519900059, 2 -357.4494629387143 9.455458410133303 415.9344843892211, 3 -474.454462014509 89.42161023863031 43.85033284392432, 6 84.6862783984909 -61.424468432374496 711.7383893853844, 7 141.73098199002453 -31.79204996348301 371.20158272593017, 8 262.13274236735833 87.35254481755976 -20.61537570930284, 12 56.979479105905085 -2.9233617272990173 1031.8191027173648, 13 80.81136135447841 -18.49656259816443 1268.9157615382774, 14 77.39094686240361 -85.13808703119675 1344.9754474107433, 15 80.85757105577551 -98.27991570265925 1476.2183797288153, 17 177.51721046051446 -71.89701631926329 1196.3943904305797, 18 300.5931874000014 -238.30313933952087 1013.2653576034713, 19 248.07518673804773 -396.6618418329223 1061.8853566677024, 25 -47.28964980359538 34.01340949425342 1228.6816122865926, 26 -21.468009648808476 -37.7848154747612 1217.07311242878, 27 135.2784971605221 -42.47787540528438 1166.929959099976, 
0 6.844311393635163 0.0 717.796503049984, 1 -79.36200264060207 44.95770662840124 724.8067555685674, 2 -325.2425997787475 7.267484746270597 416.70548580871355, 3 -429.3979815136517 95.45141333647427 43.255447497529985, 6 91.13264002024373 -44.95745619787545 710.9988467264201, 7 166.78136697739868 -21.436587646404433 370.2287126562718, 8 261.69563732519686 84.26140710354329 -19.005115430615206, 12 63.06705915299847 1.4288293739426265 1030.2558775793264, 13 86.46660969876146 -12.888995429665982 1268.766266955744, 14 87.82667213781392 -82.90798063608014 1341.278730505343, 15 87.43756507596106 -96.10089456849684 1472.5710595390024, 17 184.7025285910093 -48.927118150589294 1209.948111467499, 18 320.65215203495455 -210.35608609657777 1013.74605914393, 19 261.2412427806099 -373.3863437533263 1090.9984846937089, 25 -47.0817973294985 19.948541163929832 1227.4350122469007, 26 -67.34769453035108 -99.74329884601413 1209.5992020421656, 27 119.43588107773945 -133.06239520944254 1137.3154975999428, 
0 25.811895098650556 0.0 721.0586904234895, 1 -72.89393105861689 46.794895870129736 724.8602869955618, 2 -312.27064170848865 7.05667777314504 417.0077120046561, 3 -384.3765601001821 98.43532887585721 42.78330596254307, 6 122.22798758308612 -46.794607106227005 717.4056012703285, 7 166.40019033344979 -28.771930099038244 371.7209048796527, 8 261.1918274317732 78.56830192502429 -23.37921320497219, 12 67.16355352838343 6.040765359554129 1035.9110749184217, 13 84.77909488753693 -6.012432698172546 1275.674589937169, 14 83.33956520905157 -80.88962720923459 1348.9294716449256, 15 79.26821749629948 -93.18357727789316 1483.2178621011099, 17 197.11995221164304 -44.61809331680024 1210.1183680341667, 18 337.8112933863141 -216.82433023144634 1013.5932092000872, 19 261.31894770278143 -370.4222982728186 1096.8618426217095, 25 -47.15034470933571 27.893494840485474 1227.8785659267785, 26 -113.30465896315997 -107.25688454050571 1205.9835271042923, 27 118.97603926343454 -145.9486212292731 1136.5752951584611, 
0 38.36459408875994 0.0 724.2615214548149, 1 -60.021831155209114 36.0488484262433 731.8029809658099, 2 -280.57347381278737 5.266714444309116 417.3723157456901, 3 -371.35103189837304 99.27995469415765 36.480286622783524, 6 134.98733130443716 -36.048620006289596 716.8903114446365, 7 166.81565590160616 -20.180305421235886 370.67830709968155, 8 261.14394101481525 79.02045208029455 -23.250370877464093, 12 70.58775510966179 8.20580386825499 1035.1235460762846, 13 83.59745718814425 -2.7472333951710652 1275.69119011666, 14 85.65784593960375 -79.34503884728036 1346.7982740772286, 15 78.04368880948273 -91.21285293526579 1481.3399283883177, 17 197.7945621405446 -31.011271860720186 1217.510114022775, 18 363.0227474047196 -198.3959591485014 1013.9837073756456, 19 263.04907774629487 -345.5004976040253 1120.8829760984618, 25 -47.023058784536516 20.21248468927702 1227.4257781911892, 26 -112.61057737395879 -130.1592933612923 1204.2511847991123, 27 118.29398810709105 -167.10790835556332 1135.4774047199767, 
0 44.70772375468654 0.0 724.354289546467, 1 -53.42470085539399 19.639111787773842 732.70817030585, 2 -267.39026679006304 -4.563994286498641 418.761993531764, 3 -344.4170040485913 86.49226252111887 26.53544560350599, 6 141.87909916953504 -19.63898513534683 716.0926207929215, 7 167.07678906929775 -13.234616094732033 369.8658236465262, 8 261.0975969234803 80.87645140346334 -23.53019924504372, 12 73.99038359008624 15.34408985231348 1033.99626106753, 13 89.75983608501426 9.341963092974268 1276.7505457913726, 14 96.6181266853227 -68.9216602401195 1345.7780796436432, 15 84.07024990536657 -78.69261370416795 1481.0216114289367, 17 205.42364008430454 -1.667994679019813 1225.4490927938573, 18 366.4801321538355 -161.85686277157265 1014.8499529712981, 19 265.6494837575936 -308.7108266759078 1145.8052814629582, 25 -46.93271805409409 13.209277970912055 1233.2316698672641, 26 -183.37112470506216 -177.80216505788582 1201.0142523603297, 27 116.13802653135424 -236.28846514243332 1132.006976471704, 
0 60.406732403672564 0.0 743.1319703879083, 1 -47.21313183806129 40.82115663130611 756.9238597833457, 2 -260.95034502736456 -5.925986593750764 418.9904735200432, 3 -336.88051468599184 73.15496995497469 29.633923688758955, 6 165.83976047744736 -40.82085706956232 729.6603573998309, 7 166.56599061502246 -24.85813901070786 371.62434873345273, 8 261.604890820332 89.38662772010241 -25.507557951488025, 12 80.82745283748932 10.919579031878527 1048.1571583317977, 13 88.36723133030026 -2.1007811425036635 1287.7448359441455, 14 76.12878384074588 -88.85571207024874 1355.152101015561, 15 61.77996519501484 -103.10988491487251 1492.3187766386973, 17 234.60434157615828 -40.11560923914955 1241.5984323983394, 18 360.01909281117844 -228.9872020695577 1019.3866765250343, 19 255.65325760982668 -361.8056792897571 1143.0038905272336, 25 -47.334972194903855 37.065401099139336 1234.9034642919526, 26 -187.39074325814633 -93.46168088214223 1206.6249235528753, 27 -2.5395060189955494 -161.76812328011943 1165.8990016370722, 
0 63.564071084827226 0.0 743.2582324691697, 1 -40.775870276812725 36.720912757797244 757.1643818517298, 2 -254.33040743070902 -9.796259584263979 413.5625329392566, 3 -335.7074540322397 59.762835595910445 13.869117013589971, 6 165.99510399703527 -36.72067135347309 729.6387756616145, 7 166.78303085578372 -16.607086452955087 370.54606306663504, 8 262.34165588570494 101.7029602316814 -28.240996483844697, 12 81.08400546761155 18.993894334030777 1067.7465666927358, 13 88.30057042193327 6.33403194674915 1309.210236318264, 14 74.04405347233057 -79.64456283656205 1375.4845156301772, 15 57.51892982221336 -91.30445244571789 1513.1691966676128, 17 241.43426725936183 -30.65409337713983 1254.690975804736, 18 360.0683369160143 -227.73631178679665 1019.5880941594734, 19 233.1198379943204 -355.40846491931035 1154.6698370679621, 25 -53.51903861606018 42.04944648672945 1247.6989185918446, 26 -211.25080817361157 -106.42946095005026 1181.3910227970541, 27 -8.36969583769201 -190.34678250723002 1164.2303692194296, 
0 72.81799447405567 0.0 746.4143677803618, 1 -28.397715243786628 45.47762351079915 756.8311596426404, 2 -254.33352577916935 -7.704570652149897 413.3008885452565, 3 -335.6628487871696 59.352960729654114 13.963443910022534, 6 171.7394516727914 -45.47731468367935 736.2825404527412, 7 166.51280799249628 -22.781198446079358 371.45484544478063, 8 262.14087293686424 98.69452441511822 -27.496080804755593, 12 83.3308145618339 19.84976434684735 1075.3267667657194, 13 87.32469467016487 4.2248652261105235 1315.4971109112134, 14 66.79483499973722 -80.85806572513694 1381.0629608779163, 15 48.26214772603253 -93.43146692217005 1517.7501070035075, 17 240.7438064031945 -41.87943337492467 1253.983857600791, 18 358.60515180307215 -242.9455058355381 1019.4333893109413, 19 221.35720499632805 -361.38896581922216 1160.3393445954775, 25 -53.85102319540098 50.757010806639144 1254.7628983552029, 26 -212.74375821920594 -78.78771497954571 1183.0612136045133, 27 -8.420410587396322 -167.1405207736306 1165.5583897420895, 
0 72.89892716105238 0.0 749.5323992048444, 1 -28.32719410787864 62.01780465594865 756.1213637061485, 2 -254.42479957388642 -4.910098327239368 412.99579713270373, 3 -335.5988432602906 59.090917002919554 7.746079721987371, 6 170.99956810557305 -62.01735605986615 743.2371789533188, 7 153.15608753364322 -48.147350720881434 375.12470255962114, 8 266.46152445011893 66.64068512069133 -38.952899978013534, 12 88.25108096768854 24.638953832334565 1076.4259179026626, 13 87.27674508970551 2.9446264036212 1315.0826677942928, 14 50.460376514961226 -79.3038777057016 1372.1255527144763, 15 26.482691033218863 -91.4758128161655 1506.4458488161251, 17 239.56118254595643 -60.82632232060698 1258.6881451467113, 18 343.40064740558154 -281.6888095372397 1036.0098483276531, 19 213.1479859372731 -403.40151869768647 1163.3570898816592, 25 -60.362871438925055 71.19885490716236 1256.384797627427, 26 -234.44014476616758 -24.530789326443426 1167.5120407370705, 27 -98.94549561664923 -172.70125136209083 1183.3245493322136, 
0 72.89491923001093 0.0 768.4401882330162, 1 -28.33770328792515 64.30685318810819 768.8772351649882, 2 -248.28171546748135 -4.9657419780277365 413.0442041856071, 3 -341.52068338097405 57.08179416797759 2.0835424689854563, 6 170.88700476006522 -64.30634386326824 768.1068030472605, 7 134.49882623122758 -53.48896955496848 375.88494787078037, 8 265.92277941366837 56.09144519535647 -42.68171153724495, 12 91.76385603507224 30.214095710961438 1074.7431506538542, 13 87.38394938317974 8.177783300045505 1313.6447240048728, 14 48.15210882595928 -75.12150884531633 1366.3695816830168, 15 21.879725913411217 -88.1381326803274 1499.2429424692746, 17 239.52092405064874 -61.184808266126055 1258.6512848692585, 18 312.65900318302994 -300.59444164673266 1058.4557589324036, 19 184.30096010394544 -411.08071579056946 1162.9059777042971, 25 -60.66436260531675 77.90640053113448 1256.8736947670466, 26 -234.49984015325103 -23.21209540350148 1148.7871950480278, 27 -98.63220439641636 -184.5256387825148 1182.5701347131842, 
0 72.88276339082893 0.0 768.5661725385226, 1 -28.37207570104692 69.91537480996877 768.7322850545722, 2 -248.50623241388433 -0.6861810994512467 418.5566778411966, 3 -348.12759451936626 60.19754586113683 1.5167262926045169, 6 170.6150300456625 -69.91481096318275 768.5117310428271, 7 127.84699501608381 -59.966782065136755 376.9012756934105, 8 271.57210140716217 48.552329487279536 -40.713939682663636, 12 95.76798987150539 32.64794726432298 1075.493905340962, 13 87.10173523694647 7.939199330876889 1313.6509534236015, 14 45.55184023539549 -73.71806210693019 1365.1378606530843, 15 19.08426493769447 -86.53349396638701 1496.9635731314293, 17 232.70855032873104 -67.79324451282812 1264.111448769774, 18 299.5227412311782 -313.62185545239663 1064.176026600354, 19 145.10910196397703 -399.7288566138634 1208.9037322761433, 25 -66.76729868231996 83.42739639207835 1257.2437841439955, 26 -235.39933308460328 -7.292141214298127 1124.442383689159, 27 -104.9436372269414 -174.26673543449152 1183.1690275751212, 
0 63.62056422278987 0.0 768.5929979051225, 1 -28.33483194753991 76.0086346560234 768.495135606855, 2 -236.5746295179781 11.28222034482917 417.254894710224, 3 -355.5044621347271 72.21036372638923 -1.1310838208790983, 6 152.1013633513549 -76.00801044201782 768.8122446123645, 7 121.44899316061728 -59.53580638290693 376.84308932924193, 8 271.42246537226873 46.93667260938423 -40.17077847981773, 12 93.59130880317724 35.97584564789994 1074.9671822139874, 13 81.27238581787951 13.43534733433573 1314.1535704038054, 14 36.35702167406062 -66.34991133409 1364.7501983520528, 15 10.665899680050543 -76.78910105803428 1496.4746163780546, 17 226.10126380734582 -73.00880311434209 1269.7041628430338, 18 257.5651174598072 -335.25271431679454 1092.265750510423, 19 82.67190932913897 -406.6875434769844 1208.3537467794156, 25 -66.9463845391581 95.00252296825427 1257.9823244434153, 26 -236.40373103390883 10.353410402959696 1112.295892170964, 27 -111.31281940722991 -168.22096888062381 1183.50906029618, 
0 63.435372653929875 0.0 768.6382954616246, 1 -22.130693599725895 85.25282149219291 768.1401187527658, 2 -230.9134608251545 20.530688979906557 416.1770057714049, 3 -362.46251982500024 78.94695076992232 -2.4530727899734757, 6 145.37377839449098 -85.25208108424447 769.2725826216847, 7 108.85715266399721 -66.31429887520265 377.96615777999557, 8 270.95726606074936 41.03779796803411 -38.566643966168954, 12 99.40667017871897 36.053608164032816 1074.8900988659188, 13 81.23903594891848 16.192296379883018 1314.3123037150472, 14 30.664588685701084 -61.06001768600447 1365.2802687838016, 15 3.8086364550648035 -67.99488240166005 1497.7791673465167, 17 219.43426941128976 -83.54623130435583 1268.9262834433932, 18 209.6037186096443 -361.7592531722617 1108.2923646983, 19 42.5980708865089 -424.8785312060944 1206.9334720967995, 25 -67.11196379815411 106.18475674601066 1252.2517717304531, 26 -225.01587714519098 35.0683525412834 1094.5165986268023, 27 -117.68336001711496 -156.15728903467658 1166.2406489305367, 
